product_id,brand,category,sub_category,price_bucket,price,intrinsic_quality,brand_strength,review_count,rating,num_purchases,color,size,delivery_days
3734,Nike,Accessories,Watches,price_mid,2210,0.4326092288493245,0.4488235648268686,69,2.731059779590031,3526,Black,Medium,5
3735,Puma,Accessories,Bags,price_mid,1730,0.5870857860351193,0.7118983935896193,102,3.3624870116747614,5000,White,Small,7
3736,Adidas,Accessories,Belts,price_low,650,0.19689771743894338,0.8033755099577814,33,1.8098558783203784,2018,Brown,Medium,3
3737,Levis,Clothing,Shirts,price_mid,2170,0.44942660802361484,0.4298852686153466,89,2.7947912837586553,3373,Red,XXL,2
3738,Libas,Clothing,Jeans,price_low,330,0.2226267358233456,0.9085049038143014,42,1.8898419629381578,1598,Yellow,XL,4
3739,SwissBeauty,Cosmetics,Foundation,price_high,4020,0.7214530415816941,0.4549193996203549,35,3.9169636963660857,2403,Purple,Medium,4
3740,Libas,Clothing,Shirts,price_high,3850,0.850308285086672,0.8995143544877952,47,4.393325440845972,3895,Purple,L,2
3741,Adidas,Footwear,Sneakers,price_high,9170,0.7673963028160262,0.6242619023048785,7,4.063862593090613,228,Purple,UK6,2
3742,Maybelline,Cosmetics,Moisturizer,price_low,290,0.25243403101712647,0.18859225997925644,8,1.9419239468415754,724,Blue,Small,3
3743,SwissBeauty,Cosmetics,Foundation,price_mid,820,0.6075976045797397,0.7467119305243037,50,3.417841519629559,2261,Red,Small,4
3744,Libas,Clothing,Kurtis,price_mid,1390,0.832273757731343,0.28144082961455996,51,4.326014124148894,2898,Blue,L,3
3745,Maybelline,Cosmetics,Lipstick,price_high,5020,0.6679446041971271,0.4200655367909647,4,,412,Yellow,Large,3
3746,Maybelline,Cosmetics,Sunscreen,price_high,3720,0.8796110800104205,0.054531776713318214,34,4.548933176067487,2069,Red,Medium,5
3747,Libas,Clothing,Tshirts,price_low,250,0.501464877494059,0.22888980612551413,58,3.014072785620147,1908,Purple,XXL,5
3748,Libas,Clothing,Tshirts,price_low,340,0.36438070117013294,0.2644675711596143,31,2.4745090274506665,2483,Brown,XXL,1
3749,Zara,Footwear,Sandals,price_high,10210,0.39222777864852,0.6033503961431719,11,2.6176968489363865,664,Black,UK8,5
3750,Adidas,Footwear,Sandals,price_low,1460,0.3431359921068416,0.39358373475679254,66,2.3495173153103477,2420,Pink,UK10,3
3751,MAC,Cosmetics,Sunscreen,price_low,300,0.44754198473292733,0.9685347554862594,22,2.7735575981779728,757,Green,Large,5
3752,Adidas,Footwear,Sports Shoes,price_mid,2090,0.582042479503765,0.06912649051924391,54,3.3237963709669383,2157,White,UK12,6
3753,Nike,Clothing,Dresses,price_low,580,0.44068807294100387,0.043487986539380685,71,2.754591484118589,3125,Yellow,XL,4
3754,Levis,Clothing,Shirts,price_low,390,0.18109765585745535,0.5035085581070095,4,,401,Pink,S,4
3755,Adidas,Footwear,Flats,price_mid,3340,0.40671182561932107,0.8506154747557466,46,2.623181819334356,2491,Yellow,UK4,4
3756,Levis,Clothing,Tshirts,price_mid,1930,0.5705857755903535,0.8018915108236024,42,3.309538685300796,3611,Black,L,3
3757,H&M,Footwear,Sports Shoes,price_low,760,0.473763493997541,0.502837931451429,4,,269,Yellow,UK6,7
3758,Puma,Footwear,Sandals,price_mid,4730,0.6509560923924844,0.9594719212879007,10,3.597214362598097,317,Black,UK10,5
3759,Nike,Accessories,Watches,price_mid,2520,0.4167296061615989,0.3648056673694461,39,2.6984277583404,1918,Black,Small,7
3760,Adidas,Footwear,Sandals,price_low,780,0.1515892193763164,0.23951385483576193,75,1.586810429927503,2901,Yellow,UK10,3
3761,Nike,Footwear,Sandals,price_low,890,0.4996075550246905,0.413320661459618,59,2.9842963437416317,3012,Blue,UK6,2
3762,Puma,Footwear,Sneakers,price_low,1410,0.34403442511752863,0.9311063071686005,49,2.3655349305689946,3084,Purple,UK10,5
3763,Adidas,Footwear,Sneakers,price_low,1340,0.06496891289237876,0.9035407570563876,41,1.2395915840987208,1781,Pink,UK12,7
3764,SwissBeauty,Cosmetics,Moisturizer,price_mid,950,0.8721361732995356,0.5710684042696973,9,4.495844574100779,442,Black,Large,2
3765,Libas,Clothing,Tshirts,price_low,450,0.44491200884140186,0.050950246005287525,27,2.7766769866335737,2314,Black,XXL,7
3766,Puma,Accessories,Watches,price_mid,1270,0.5190130465001559,0.2504396597530478,37,3.0983015155912668,1855,Blue,Small,4
3767,Levis,Clothing,Kurtis,price_low,550,0.21799658004872552,0.20379950086047194,14,1.921558843886568,785,Blue,XXL,7
3768,Puma,Footwear,Sports Shoes,price_mid,2000,0.17557500069062634,0.5241653946252223,30,1.714648133180373,1309,Yellow,UK10,1
3769,Nike,Footwear,Sneakers,price_mid,3550,0.4269843539466067,0.4704499185538671,6,2.7653211951020396,388,Purple,UK10,4
3770,Adidas,Footwear,Sports Shoes,price_mid,3940,0.41975557781275136,0.8003876735633922,4,,35,Pink,UK4,7
3771,Nike,Accessories,Belts,price_low,390,0.48913783734398575,0.21800158733425434,17,3.004784448298049,1555,Brown,Small,6
3772,H&M,Footwear,Boots,price_low,1120,0.5341768794734468,0.12732474270098415,67,3.15390591637746,2258,Purple,UK10,1
3773,Libas,Clothing,Kurtis,price_low,370,0.08349880413569442,0.9755953218046037,3,,330,Black,XXL,3
3774,Zara,Footwear,Boots,price_mid,3870,0.7515334699196815,0.19987072734891276,5,3.947616069312228,374,Blue,UK4,1
3775,MAC,Cosmetics,Moisturizer,price_mid,1900,0.434805651112966,0.030020019483113725,33,2.7099252783055694,2579,Black,Medium,4
3776,Puma,Footwear,Sandals,price_mid,3540,0.562789142485979,0.507118240547461,13,3.2091046040142936,476,Green,UK10,7
3777,Libas,Clothing,Shirts,price_low,660,0.05700517878277171,0.49133561261825653,53,1.21842971330138,1849,Green,XXL,3
3778,Nike,Accessories,Bags,price_low,450,0.25531865535045456,0.6884951457227422,31,2.0060163858776203,1778,Blue,Large,2
3779,Adidas,Clothing,Shirts,price_mid,1930,0.48803533440044955,0.6886628071220393,46,2.943759410468687,2874,Blue,XXL,6
3780,H&M,Clothing,Kurtis,price_mid,1030,0.499948330042861,0.40280834958944634,41,2.9687705673170193,2039,Red,XL,7
3781,H&M,Clothing,Kurtis,price_low,400,0.41158269955376203,0.8543163584365346,66,2.654485427800889,2994,Brown,XXL,1
3782,Nike,Footwear,Sandals,price_high,10140,0.6467535066883768,0.5027849443216695,23,3.577758529943357,2359,Red,UK4,3
3783,Levis,Clothing,Shirts,price_mid,1890,0.3814250893467093,0.2460918903347754,7,2.5907440722049904,292,Black,L,4
3784,Puma,Footwear,Sports Shoes,price_high,14920,0.6803469660504329,0.7031382988891097,112,3.7136420553297316,5000,Black,UK4,7
3785,Puma,Footwear,Sports Shoes,price_high,12010,0.9215348366656487,0.02369794167109074,36,4.707769906409217,2505,Green,UK12,3
3786,Nike,Footwear,Flats,price_low,1470,0.4157700648845198,0.8143979330064743,54,2.675507300247513,3198,Purple,UK10,4
3787,SwissBeauty,Cosmetics,Sunscreen,price_low,300,0.2534672564888338,0.9185569624776545,28,2.0480017396337407,1760,Black,Medium,6
3788,H&M,Clothing,Dresses,price_high,5600,0.9142064783219014,0.5826205525608009,64,4.644701072022824,2247,Purple,XXL,3
3789,SwissBeauty,Cosmetics,Foundation,price_low,170,0.38428100926488923,0.6969659749505878,58,2.5249400731228477,3045,Purple,Large,7
3790,H&M,Clothing,Dresses,price_mid,1370,0.46728997909890174,0.15423428741930223,8,2.8315299907837557,145,Black,XL,1
3791,Puma,Footwear,Sneakers,price_low,1120,0.2964007151407382,0.5349079969643663,122,2.169938606533537,4439,White,UK6,1
3792,MAC,Cosmetics,Sunscreen,price_low,410,0.5397217421729568,0.21466411315337242,85,3.1624245213181053,3487,Blue,Small,2
3793,Zara,Clothing,Jeans,price_low,570,0.18466238104853086,0.9785016046452486,10,1.679566798332786,313,Red,M,6
3794,Puma,Footwear,Sports Shoes,price_low,1400,0.10840264432057665,0.3615972356537539,45,1.4400441282040715,2027,White,UK4,5
3795,Nike,Footwear,Sports Shoes,price_high,11940,0.4114525589665278,0.28700237601245515,35,2.615911714728464,3400,Yellow,UK12,4
3796,Nike,Footwear,Sports Shoes,price_mid,3130,0.4527549419678712,0.24398873057882964,0,,0,Red,UK12,6
3797,Adidas,Accessories,Watches,price_mid,2270,0.4273052428057499,0.7462637943545036,24,2.7079930245136152,676,Red,Medium,5
3798,H&M,Accessories,Bags,price_mid,1550,0.369377290682702,0.9810204363951056,50,2.465715474443787,3825,Green,Medium,7
3799,Nike,Accessories,Bags,price_mid,2230,0.5982617672877133,0.04870366816536098,43,3.382948240255067,2217,Purple,Large,1
3800,H&M,Clothing,Kurtis,price_low,590,0.19065927584281722,0.6083964317102858,21,1.7996790407806185,740,Red,S,1
3801,Levis,Clothing,Tshirts,price_high,3550,0.4885634375173496,0.2096348965097412,39,2.9636780209658946,1706,Purple,L,4
3802,Adidas,Footwear,Sneakers,price_low,1200,0.28405472318076486,0.24401160213760542,1,,0,Yellow,UK12,6
3803,H&M,Accessories,Bags,price_low,420,0.27530693541869344,0.3179568718844311,20,2.0838477827921245,1886,White,Small,5
3804,Nike,Clothing,Dresses,price_low,420,0.47188358076694265,0.6602954308805172,37,2.9163491935862424,2500,Green,L,6
3805,Nike,Clothing,Dresses,price_mid,1600,0.624251963629723,0.353372757145492,3,,234,Red,XXL,3
3806,Levis,Clothing,Tshirts,price_low,570,0.1812518234294539,0.6214476125304058,25,1.721557255477099,2061,Red,M,7
3807,MAC,Cosmetics,Moisturizer,price_mid,1480,0.5762136094378372,0.4682601793794996,0,,242,Red,Large,4
3808,SwissBeauty,Cosmetics,Moisturizer,price_high,4400,0.7973447313163523,0.8375304570126061,10,4.233416076295139,489,Pink,Small,6
3809,Levis,Clothing,Dresses,price_mid,1850,0.38901777348237326,0.2867701149746521,63,2.5636099120342197,2094,Yellow,S,5
3810,Puma,Clothing,Tshirts,price_mid,1880,0.6211242921625761,0.20452855254440772,28,3.461829698185601,2006,White,S,2
3811,Puma,Footwear,Sports Shoes,price_high,10840,0.7553744874976526,0.348250932495332,49,4.012750895148152,3785,Blue,UK12,3
3812,Adidas,Clothing,Dresses,price_low,590,0.28191697755396616,0.4149613608157663,45,2.136766648084231,1546,White,XL,7
3813,Nike,Footwear,Sneakers,price_mid,4950,0.38663925427593615,0.6648929235241025,69,2.5473967840988423,2288,Green,UK4,7
3814,Zara,Clothing,Jeans,price_high,5850,0.6853887735329247,0.8038271102149289,44,3.7315857147605427,2341,Purple,XXL,5
3815,MAC,Cosmetics,Moisturizer,price_low,350,0.3444016977551624,0.37807140825618935,57,2.3968062540867834,2200,White,Small,5
3816,Puma,Accessories,Caps,price_mid,2820,0.4027992195191072,0.3780050674351244,19,2.626832801916934,1533,White,Small,2
3817,Adidas,Accessories,Belts,price_mid,1830,0.7377324094462705,0.3634883470441751,6,4.009555498414478,104,Pink,Medium,2
3818,Adidas,Footwear,Sports Shoes,price_mid,5000,0.39026493075396845,0.29717105387093723,62,2.5692299959085974,2325,Brown,UK12,2
3819,Adidas,Accessories,Caps,price_mid,3000,0.1936307492086341,0.5734449697072896,35,1.7898470651785363,2262,Blue,Large,3
3820,Zara,Accessories,Bags,price_low,580,0.3138099292357832,0.47632323870923166,54,2.266161778583707,2760,Yellow,Large,7
3821,Adidas,Clothing,Shirts,price_mid,1970,0.16978601987558964,0.03707721567905997,9,1.6298484233220383,996,Black,XXL,1
3822,H&M,Accessories,Watches,price_low,240,0.3198541080862955,0.5828926430891409,26,2.2823171854963817,1344,Purple,Large,1
3823,Libas,Clothing,Jeans,price_mid,1260,0.7017356627988682,0.6256052054404856,35,3.8147465242337932,2322,Purple,XL,2
3824,SwissBeauty,Cosmetics,Moisturizer,price_mid,770,0.45559441226545555,0.6236679849890527,72,2.844267133212227,4716,Green,Medium,7
3825,Nike,Clothing,Tshirts,price_high,7940,0.41883437506309956,0.7224673663862708,83,2.6929885194123853,3348,Green,XL,2
3826,Nike,Footwear,Sandals,price_mid,5000,0.6574093153565224,0.9953702291640125,49,3.607980188093587,3769,Green,UK10,1
3827,Adidas,Footwear,Sandals,price_low,940,0.10191095714176664,0.9296729094387592,6,1.4533284265509425,44,Black,UK12,4
3828,Puma,Accessories,Watches,price_mid,2910,0.4419328157306651,0.9976567940086122,60,2.7693559816234843,2338,Red,Small,6
3829,Adidas,Footwear,Sports Shoes,price_mid,3780,0.24619636745381399,0.8702609441806688,9,2.0121377950084023,301,Brown,UK4,5
3830,Puma,Accessories,Bags,price_mid,1530,0.3330449674011286,0.5719112899260407,5,2.246031860379273,0,Green,Large,2
3831,H&M,Clothing,Tshirts,price_high,7480,0.5117920064344673,0.39175756413809804,34,3.064306470256166,3401,Pink,S,5
3832,Puma,Footwear,Sports Shoes,price_mid,3810,0.703607673361124,0.3182975913492756,74,3.834040700827263,2505,Yellow,UK4,3
3833,MAC,Cosmetics,Lipstick,price_mid,850,0.5286224242464045,0.9045789384458605,77,3.102858870198256,3138,Green,Medium,4
3834,Levis,Clothing,Dresses,price_low,800,0.3592403899330404,0.5795719609657242,60,2.415735567804211,2837,Black,L,4
3835,H&M,Clothing,Jeans,price_mid,1700,0.6955793724187118,0.09237851347549964,23,3.8210088006979803,1704,Purple,S,5
3836,H&M,Footwear,Sports Shoes,price_mid,2890,0.5903179072567873,0.9604156063877555,67,3.377866189630478,2544,White,UK10,1
3837,Maybelline,Cosmetics,Sunscreen,price_mid,840,0.10766085248268047,0.5766197828203325,63,1.4212986999913089,2288,Brown,Medium,2
3838,H&M,Footwear,Sandals,price_low,1250,0.34562970377314883,0.6643796653558941,7,2.4150393589029715,249,Blue,UK10,2
3839,Zara,Clothing,Shirts,price_low,560,0.39183085963369124,0.7442197829047704,50,2.5795047041892536,3346,Green,XXL,7
3840,Zara,Clothing,Kurtis,price_mid,2010,0.46438472090464594,0.5155666755540026,22,2.8577590183738777,594,White,L,5
3841,Nike,Clothing,Kurtis,price_low,760,0.49538248424413384,0.7073644118202451,46,3.0070397378384643,3469,Red,M,1
3842,Zara,Clothing,Tshirts,price_mid,2210,0.5683255046976339,0.4315328387835897,74,3.2673348570442196,3103,Green,XXL,3
3843,Puma,Footwear,Sneakers,price_mid,3640,0.5302143228687208,0.33129068057026567,36,3.11632914609145,2121,Black,UK6,2
3844,Adidas,Accessories,Caps,price_low,200,0.2630449847892241,0.31219873970038214,11,2.085449135526472,1192,Red,Medium,6
3845,H&M,Accessories,Bags,price_mid,1040,0.12321448622230526,0.8663050635864289,79,1.513258222160961,3461,Pink,Medium,5
3846,Nike,Clothing,Shirts,price_mid,1600,0.3824519768051507,0.8293113010689808,123,2.5312812011802768,4360,Black,M,3
3847,Zara,Clothing,Shirts,price_mid,1940,0.5048848426729523,0.28789025038070626,73,3.0414787134762915,2888,Yellow,M,1
3848,Nike,Footwear,Sneakers,price_mid,2960,0.6033095016880038,0.21145935188373077,21,3.4111113597034968,2053,Yellow,UK8,3
3849,SwissBeauty,Cosmetics,Lipstick,price_low,130,0.13945536326127783,0.9250047208019471,7,1.6150057893925427,501,Green,Large,5
3850,Nike,Footwear,Sandals,price_low,1100,0.4384231213716369,0.9301315154807945,0,,0,Black,UK10,4
3851,Levis,Clothing,Tshirts,price_low,430,0.3091472059913656,0.12205881252598738,82,2.249029861456765,3231,Pink,XL,5
3852,Maybelline,Cosmetics,Moisturizer,price_low,270,0.43361142912623607,0.7996406992254124,73,2.721487594484234,3621,Green,Medium,7
3853,MAC,Cosmetics,Lipstick,price_mid,1570,0.2069796028093685,0.6714736215805018,2,,0,Purple,Large,2
3854,Levis,Clothing,Dresses,price_low,380,0.49370961618512527,0.4404874136517901,2,,118,Red,S,7
3855,Levis,Clothing,Tshirts,price_high,7150,0.6849888779668893,0.7592435483414371,44,3.7131117733555725,4536,Yellow,M,3
3856,Maybelline,Cosmetics,Lipstick,price_mid,870,0.7289368001093709,0.24706485732149885,53,3.923127788561049,2595,Green,Medium,1
3857,MAC,Cosmetics,Lipstick,price_low,260,0.36664244058723583,0.973174178896163,76,2.4595712495835347,2919,Brown,Medium,3
3858,Zara,Clothing,Dresses,price_high,7410,0.7167395594161866,0.481831302064348,65,3.8775008104721613,2540,Pink,M,5
3859,Nike,Footwear,Flats,price_mid,3570,0.6633363052278609,0.5245451109048552,8,3.619545597250779,106,Red,UK12,4
3860,H&M,Footwear,Sports Shoes,price_mid,2590,0.46171327761695863,0.1280416592268876,0,,85,Brown,UK8,7
3861,Zara,Clothing,Kurtis,price_low,640,0.07748879680497826,0.854940917309951,54,1.306216933995055,2872,Purple,XXL,1
3862,MAC,Cosmetics,Lipstick,price_low,370,0.345435010259127,0.10477266504879201,25,2.3780179973501787,1308,White,Medium,3
3863,Levis,Clothing,Tshirts,price_low,340,0.09520389821299953,0.12487417820412738,34,1.353970950528411,2140,Red,S,2
3864,Maybelline,Cosmetics,Moisturizer,price_high,4270,0.417962237600565,0.915356695265118,9,2.666281241357362,451,Purple,Large,4
3865,Maybelline,Cosmetics,Sunscreen,price_mid,1000,0.33415511886971166,0.9456287548311954,52,2.322746897100003,2310,Yellow,Medium,4
3866,SwissBeauty,Cosmetics,Sunscreen,price_mid,780,0.31886965105349274,0.14797976618021746,44,2.2535281954597055,2620,Brown,Small,2
3867,Adidas,Footwear,Sports Shoes,price_low,1460,0.4490154501449417,0.13275874250022346,0,,30,Pink,UK4,3
3868,Adidas,Clothing,Shirts,price_mid,1490,0.3518690991180032,0.6077004132729401,30,2.376675492347135,2263,White,XL,3
3869,Zara,Clothing,Shirts,price_low,600,0.5866873399793963,0.05131973487904984,76,3.368403360098976,4048,Blue,XL,2
3870,Adidas,Footwear,Sports Shoes,price_low,1450,0.11021899538931744,0.5534755294550648,12,1.4191042615412295,1406,Yellow,UK10,4
3871,Puma,Accessories,Belts,price_high,6660,0.9554610622570258,0.6132764534668146,75,4.835136133527646,3460,Purple,Small,5
3872,Adidas,Footwear,Flats,price_low,1210,0.3672400547073193,0.5372990070408924,5,2.535200116713223,92,Green,UK12,7
3873,Puma,Footwear,Sneakers,price_mid,2120,0.20337554155022491,0.08408723215728142,41,1.7976137285999294,1968,White,UK8,4
3874,Adidas,Accessories,Watches,price_mid,2450,0.4544659542829478,0.8562138189614759,9,2.882563913757891,488,Red,Large,4
3875,Nike,Footwear,Sports Shoes,price_mid,3650,0.6663404879670574,0.8601876447826028,49,3.6484707459063928,2889,White,UK6,5
3876,Adidas,Footwear,Sneakers,price_low,1330,0.4423498448191802,0.021236973577164586,15,2.7658179949195585,1093,Black,UK12,7
3877,MAC,Cosmetics,Lipstick,price_high,3130,0.9411262233461728,0.8103579961471659,87,4.765854199542174,4315,White,Medium,4
3878,Nike,Footwear,Sneakers,price_mid,4410,0.8122493607615979,0.1615470707797768,73,4.247796998047706,3644,Brown,UK12,4
3879,SwissBeauty,Cosmetics,Moisturizer,price_mid,1280,0.4306010920309502,0.588193611062077,2,,547,Brown,Medium,2
3880,Adidas,Clothing,Kurtis,price_low,500,0.2871993198869433,0.8590115407989446,45,2.174622556476567,2353,Brown,XL,4
3881,Nike,Accessories,Bags,price_low,500,0.20055571933880378,0.15981299839330254,4,,186,Brown,Small,7
3882,SwissBeauty,Cosmetics,Lipstick,price_mid,970,0.3927568200222755,0.6413381833424069,96,2.5616424050876354,3536,Purple,Large,2
3883,Zara,Clothing,Jeans,price_mid,1800,0.5685422766013415,0.6381758788960292,4,,257,Purple,XXL,7
3884,Libas,Clothing,Jeans,price_low,510,0.17842339484982783,0.2781002984531561,4,,373,Black,M,1
3885,Puma,Footwear,Sports Shoes,price_mid,3560,0.9413816723708007,0.1232574018478928,55,4.778961262021647,2367,Pink,UK8,5
3886,SwissBeauty,Cosmetics,Lipstick,price_low,100,0.05855636742490943,0.7463461364376166,70,1.242973454724519,2481,White,Medium,4
3887,Adidas,Clothing,Dresses,price_low,690,0.4598017489340361,0.31234858161949597,50,2.853040590602902,3594,White,XXL,4
3888,Libas,Clothing,Kurtis,price_low,470,0.12575897930868174,0.6617231286941138,19,1.5354725111425147,1384,Pink,M,4
3889,Zara,Accessories,Bags,price_mid,2110,0.8086013190220779,0.8228332530025506,69,4.253806816030497,4129,Purple,Small,7
3890,Levis,Accessories,Watches,price_low,440,0.2726345003819307,0.6310696588755381,67,2.0665598294097793,2169,Pink,Medium,6
3891,H&M,Accessories,Belts,price_mid,2010,0.6056509561278477,0.9400202830657072,6,3.389675024852189,49,Yellow,Large,4
3892,Levis,Accessories,Belts,price_low,700,0.30798264291742905,0.7448560647357847,51,2.249732768074635,2227,Red,Medium,6
3893,Maybelline,Cosmetics,Moisturizer,price_low,240,0.3829034346336168,0.7678506570695265,5,2.6010634825556935,186,Pink,Small,6
3894,Nike,Clothing,Dresses,price_low,800,0.292172683328277,0.05887240206257527,19,2.186857547071277,778,Yellow,S,4
3895,SwissBeauty,Cosmetics,Foundation,price_low,270,0.3261767729843213,0.0005977782444546165,13,2.2757312263309126,685,Green,Medium,5
3896,Zara,Accessories,Watches,price_mid,1670,0.7472541780304591,0.9574850151374582,43,3.959528214348028,2589,Pink,Small,6
3897,Adidas,Footwear,Sandals,price_low,1060,0.14604309254550335,0.5117208253425213,67,1.5800202575578166,2543,White,UK10,4
3898,Zara,Footwear,Sneakers,price_high,7260,0.5306285358473215,0.7382425691764113,56,3.1239412402692386,4250,Blue,UK10,6
3899,Puma,Accessories,Bags,price_mid,3000,0.4305718980817388,0.2727091527416565,8,2.7423662799691715,332,Purple,Medium,1
3900,Maybelline,Cosmetics,Foundation,price_high,2890,0.7080126056093774,0.6533716473341226,51,3.819349112766095,5000,Black,Large,1
3901,Zara,Footwear,Sports Shoes,price_mid,3410,0.5007859519973582,0.6631235838915503,10,3.0614002008043597,1363,Blue,UK6,3
3902,Levis,Clothing,Dresses,price_low,710,0.3052661099579092,0.15472892517568937,70,2.2411799296019326,3530,Red,XL,4
3903,Puma,Footwear,Sports Shoes,price_mid,3200,0.37873713285206995,0.7358835237840181,2,,222,Green,UK4,6
3904,Levis,Accessories,Bags,price_low,540,0.5933740336086347,0.94504757200418,16,3.401116481161272,710,Black,Small,4
3905,Nike,Footwear,Sandals,price_low,1500,0.15008038955332123,0.5192938672901855,51,1.5847235426387505,4248,White,UK6,2
3906,Libas,Clothing,Kurtis,price_high,5480,0.7482439651751129,0.9126187090092741,129,3.9793379222623373,4796,Pink,L,3
3907,MAC,Cosmetics,Lipstick,price_low,360,0.782043631513703,0.9929033051064102,98,4.1388486474456965,4258,Purple,Medium,1
3908,Zara,Footwear,Sandals,price_low,1190,0.5469622493499815,0.5316026172989008,3,,75,Pink,UK8,1
3909,Puma,Clothing,Dresses,price_mid,2220,0.3446018385849143,0.967315760989924,19,2.410276324291891,464,Black,M,3
3910,Adidas,Footwear,Flats,price_low,1160,0.1628012465765448,0.034991825989452496,20,1.6802124481907297,1420,Purple,UK8,1
3911,Puma,Footwear,Flats,price_mid,4150,0.5960499784314024,0.6947871964582919,90,3.3963887758474685,2887,Yellow,UK10,5
3912,Adidas,Clothing,Tshirts,price_high,6150,0.8155475676481571,0.19788551529584952,53,4.277142042430837,3302,Pink,L,5
3913,Adidas,Footwear,Sandals,price_mid,4340,0.47828448514805033,0.11199849991023325,12,2.9226249878723345,663,Black,UK4,4
3914,Libas,Clothing,Shirts,price_high,5650,0.6559036504469858,0.4315306229145923,107,3.6244285267344756,3568,Green,M,2
3915,SwissBeauty,Cosmetics,Sunscreen,price_mid,530,0.5170121146685259,0.6765079387281683,25,3.0806917417706936,1463,Red,Small,3
3916,Nike,Footwear,Sandals,price_mid,4160,0.2628147173479048,0.535244079474133,18,2.0310189773468554,1202,Brown,UK12,6
3917,Libas,Clothing,Kurtis,price_low,500,0.5460174065373538,0.9173141782323443,84,3.1631771960241455,5000,Blue,M,4
3918,Puma,Footwear,Boots,price_low,1240,0.2205433357475476,0.5211956415450373,34,1.8808836802233455,1335,Brown,UK12,7
3919,H&M,Footwear,Sports Shoes,price_mid,4510,0.2574506796218366,0.041800503034189584,1,,0,Red,UK6,2
3920,H&M,Clothing,Shirts,price_low,600,0.4953133958261571,0.11230593692420532,17,2.9844524508176895,1791,Red,L,4
3921,Zara,Accessories,Watches,price_mid,2460,0.6327158490945606,0.6572912516602646,9,3.562002715998117,284,Red,Large,2
3922,Zara,Accessories,Belts,price_low,560,0.10586525231773518,0.5683956466873041,26,1.440746917496967,1292,Green,Large,1
3923,Zara,Clothing,Shirts,price_mid,1850,0.544217824657915,0.42202541065051935,2,,252,Brown,S,2
3924,SwissBeauty,Cosmetics,Foundation,price_mid,720,0.4579476884506675,0.777325713326727,67,2.8165929746790273,2262,Pink,Large,5
3925,SwissBeauty,Cosmetics,Lipstick,price_high,3860,0.8049436535887476,0.5988182878110683,128,4.233134386801321,5000,Black,Small,7
3926,Nike,Footwear,Sneakers,price_mid,3310,0.37149234336672143,0.4327354980218723,46,2.4713679812666056,1628,Purple,UK10,6
3927,Nike,Accessories,Watches,price_low,660,0.27393291473380604,0.9190171846173012,30,2.1283368244015795,2622,Yellow,Small,3
3928,Zara,Accessories,Belts,price_low,680,0.4136852057024235,0.5698096206442431,61,2.636561318193476,2440,Pink,Large,1
3929,Puma,Footwear,Sports Shoes,price_low,1240,0.19678235918667036,0.9320709598328097,57,1.8098026503602094,2947,Yellow,UK6,7
3930,Adidas,Clothing,Jeans,price_low,510,0.16042245430624325,0.7274679241998926,51,1.6522372949747464,3163,White,XL,3
3931,Puma,Clothing,Tshirts,price_low,710,0.3788885032456191,0.36407450448530343,76,2.520172539616616,2692,Purple,XL,3
3932,Libas,Clothing,Jeans,price_low,400,0.806628670441758,0.503999286890608,53,4.226277770300126,3769,Pink,S,5
3933,Adidas,Clothing,Kurtis,price_low,430,0.18690872540328723,0.6390664761798538,13,1.7972576535427984,540,Purple,XXL,5
3934,Nike,Accessories,Bags,price_mid,2050,0.12366455600905675,0.3808904857428723,3,,141,Purple,Large,5
3935,Nike,Footwear,Sports Shoes,price_mid,2910,0.3611258936816837,0.41431808128112924,46,2.439217306176082,1901,Green,UK10,3
3936,Adidas,Clothing,Jeans,price_mid,2100,0.2042013989021722,0.7525936812121747,29,1.7829939631861123,1329,Purple,XL,7
3937,Adidas,Footwear,Boots,price_low,1500,0.3805433023247576,0.9283125908814556,42,2.5132743230538632,2542,Green,UK12,1
3938,Libas,Clothing,Tshirts,price_high,4520,0.6221747576235853,0.5640283994093579,6,3.547225559569307,147,Red,M,6
3939,Adidas,Footwear,Sports Shoes,price_mid,4600,0.2725879347417046,0.6669459954913488,6,2.14422050850499,381,Pink,UK6,5
3940,H&M,Clothing,Tshirts,price_low,540,0.11990563081817955,0.8269830385490363,53,1.4960439953356732,2347,Black,XL,7
3941,Nike,Footwear,Sports Shoes,price_mid,5000,0.5636266701044154,0.25700755768041517,96,3.260486438632755,3569,Green,UK4,6
3942,Nike,Accessories,Belts,price_low,530,0.6441919179104825,0.5092968735867947,32,3.5711699826945202,1771,White,Large,2
3943,H&M,Footwear,Sandals,price_mid,3490,0.320595234143636,0.7858480931883499,77,2.283467447668331,2787,Yellow,UK6,7
3944,Levis,Accessories,Bags,price_low,500,0.49501145338279035,0.9411757932302749,126,2.98724456348338,4921,Pink,Small,3
3945,H&M,Accessories,Watches,price_low,390,0.2789235272203683,0.36211197410450335,6,2.196765689749608,307,Red,Small,1
3946,Maybelline,Cosmetics,Sunscreen,price_low,160,0.41736091180150237,0.9255711531786179,10,2.6580840964275,439,Black,Small,2
3947,MAC,Cosmetics,Lipstick,price_mid,1790,0.4813286823633839,0.534230280586975,40,2.913490483893754,1638,Brown,Medium,2
3948,MAC,Cosmetics,Moisturizer,price_mid,1530,0.6719728677819019,0.9002155340318471,0,,238,Brown,Small,3
